2026-04-21 06:54 | SIGNAL | BTC/USDT LONG | grade=? conf=81.9 | entry=75462.8000-75746.2206 sl=73790.0021 tp1=77419.0186 tp2=77963.3710 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:32 | SIGNAL | BCH/USDT LONG | grade=? conf=95.0 | entry=443.1391-444.6117 sl=433.2224 tp1=454.5284 tp2=457.7243 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:32 | SIGNAL | ASTER/USDT LONG | grade=? conf=95.0 | entry=0.6749-0.6778 sl=0.6601 tp1=0.6926 tp2=0.6975 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:32 | SIGNAL | XLM/USDT LONG | grade=? conf=90.2 | entry=0.1716-0.1726 sl=0.1501 tp1=0.1941 tp2=0.2007 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:33 | SIGNAL | MON/USDT LONG | grade=? conf=97.3 | entry=0.0293-0.0297 sl=0.0245 tp1=0.0371 tp2=0.0386 | rr=1.81 | strategy=ElliottWave | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | PIPPIN/USDT LONG | grade=? conf=78.5 | entry=0.0244-0.0251 sl=0.0230 tp1=0.0314 tp2=0.0349 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | LDO/USDT LONG | grade=? conf=95.0 | entry=0.3725-0.3772 sl=0.3498 tp1=0.3999 tp2=0.4074 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:33 | SIGNAL | 1000SHIB/USDT LONG | grade=? conf=95.0 | entry=0.0060-0.0060 sl=0.0059 tp1=0.0062 tp2=0.0062 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:33 | SIGNAL | GALA/USDT LONG | grade=? conf=95.0 | entry=0.0032-0.0032 sl=0.0031 tp1=0.0033 tp2=0.0033 | rr=1.49 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.49<1.50)
2026-04-21 07:33 | SIGNAL | FET/USDT LONG | grade=A conf=86.1 | entry=0.2095-0.2111 sl=0.2052 tp1=0.2153 tp2=0.2234 | rr=2.61 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=90 vol=48 flow=60 deriv=80 sent=65 corr=50 → APPROVED
2026-04-21 07:33 | SIGNAL | BULLA/USDT SHORT | grade=? conf=76.8 | entry=0.0101-0.0104 sl=0.0116 tp1=0.0089 tp2=0.0085 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:33 | SIGNAL | 1000BONK/USDT LONG | grade=? conf=95.0 | entry=0.0061-0.0061 sl=0.0060 tp1=0.0063 tp2=0.0063 | rr=1.49 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.49<1.50)
2026-04-21 07:33 | SIGNAL | INTC/USDT LONG | grade=? conf=95.0 | entry=66.3063-66.5874 sl=64.8521 tp1=68.2900 tp2=69.5566 | rr=1.95 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | PRL/USDT LONG | grade=? conf=83.4 | entry=0.2175-0.2259 sl=0.1993 tp1=0.2975 tp2=0.3560 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | TON/USDT LONG | grade=? conf=95.0 | entry=1.3710-1.3793 sl=1.3322 tp1=1.4182 tp2=1.4311 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:33 | SIGNAL | TRADOOR/USDT LONG | grade=? conf=85.5 | entry=7.6080-7.9847 sl=6.5414 tp1=9.4566 tp2=11.9710 | rr=3.33 | strategy=Ichimoku | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | TIA/USDT LONG | grade=? conf=67.6 | entry=0.3740-0.3779 sl=0.3632 tp1=0.3916 tp2=0.4124 | rr=2.85 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=86 vol=38 flow=51 deriv=40 sent=56 corr=50 → REJECTED(AGG_THRESHOLD score=67.6<68)
2026-04-21 07:33 | SIGNAL | APT/USDT LONG | grade=? conf=95.0 | entry=0.9201-0.9265 sl=0.8999 tp1=0.9504 tp2=0.9663 | rr=1.84 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | WIF/USDT LONG | grade=? conf=95.0 | entry=0.1983-0.1999 sl=0.1943 tp1=0.2051 tp2=0.2081 | rr=1.89 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:33 | SIGNAL | HBAR/USDT LONG | grade=? conf=95.0 | entry=0.0879-0.0883 sl=0.0831 tp1=0.0931 tp2=0.0946 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:34 | SIGNAL | XMR/USDT LONG | grade=? conf=64.9 | entry=360.3726-362.0748 sl=344.5007 tp1=395.4466 tp2=400.4635 | rr=2.35 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:34 | SIGNAL | OP/USDT LONG | grade=? conf=92.0 | entry=0.1224-0.1233 sl=0.1062 tp1=0.1395 tp2=0.1445 | rr=1.30 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:34 | SIGNAL | SOON/USDT LONG | grade=? conf=95.0 | entry=0.1699-0.1738 sl=0.1622 tp1=0.1815 tp2=0.1941 | rr=2.30 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:34 | SIGNAL | HOOD/USDT LONG | grade=? conf=74.6 | entry=90.4933-90.9348 sl=82.0554 tp1=100.0343 tp2=102.6319 | rr=1.38 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.38<2.00)
2026-04-21 07:34 | SIGNAL | VIRTUAL/USDT LONG | grade=? conf=95.0 | entry=0.6881-0.6934 sl=0.6713 tp1=0.7103 tp2=0.7147 | rr=1.23 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.23<1.50)
2026-04-21 07:34 | SIGNAL | WLFI/USDT LONG | grade=? conf=95.0 | entry=0.0784-0.0788 sl=0.0767 tp1=0.0805 tp2=0.0811 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:34 | SIGNAL | IP/USDT LONG | grade=? conf=93.0 | entry=0.5128-0.5189 sl=0.4995 tp1=0.5322 tp2=0.5430 | rr=1.66 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.66<2.00)
2026-04-21 07:34 | SIGNAL | ONDO/USDT LONG | grade=? conf=95.0 | entry=0.2520-0.2536 sl=0.2467 tp1=0.2595 tp2=0.2624 | rr=1.59 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:34 | SIGNAL | MOVR/USDT LONG | grade=? conf=84.1 | entry=1.8960-1.9934 sl=1.7446 tp1=2.8950 tp2=3.1450 | rr=6.00 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:34 | SIGNAL | RENDER/USDT LONG | grade=? conf=77.8 | entry=1.7815-1.7975 sl=1.7349 tp1=1.9140 tp2=1.9303 | rr=2.58 | strategy=GeometricPattern:FallingWedge | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:34 | SIGNAL | XAUT/USDT LONG | grade=? conf=72.7 | entry=4751.6033-4761.1160 sl=4642.2070 tp1=4870.5123 tp2=4904.7581 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:34 | SIGNAL | BTC/USDT LONG | grade=? conf=99.0 | entry=75927.1807-76214.6385 sl=74245.2078 tp1=77896.6115 tp2=78444.3220 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:35 | SIGNAL | ETH/USDT LONG | grade=? conf=99.0 | entry=2304.2000-2315.9195 sl=2254.6183 tp1=2365.5012 tp2=2382.1336 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:35 | SIGNAL | SOL/USDT LONG | grade=? conf=99.0 | entry=85.5533-85.9633 sl=83.7001 tp1=87.8165 tp2=88.4340 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:35 | SIGNAL | DOGE/USDT LONG | grade=? conf=95.0 | entry=0.0940-0.0945 sl=0.0920 tp1=0.0965 tp2=0.0975 | rr=1.44 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.44<1.50)
2026-04-21 07:35 | SIGNAL | HYPE/USDT LONG | grade=? conf=95.0 | entry=40.0754-40.3651 sl=36.8963 tp1=44.8721 tp2=45.8693 | rr=1.70 | strategy=ElliottWave | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.70<2.00)
2026-04-21 07:35 | SIGNAL | ZEC/USDT LONG | grade=? conf=95.0 | entry=316.5181-319.5839 sl=305.9992 tp1=330.1027 tp2=341.3930 | rr=1.94 | strategy=PriceAction | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:35 | SIGNAL | BASED/USDT SHORT | grade=? conf=60.1 | entry=0.1257-0.1317 sl=0.1713 tp1=0.0861 tp2=0.0733 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:35 | SIGNAL | AAVE/USDT SHORT | grade=? conf=43.1 | entry=91.6385-92.9200 sl=97.5373 tp1=87.0212 tp2=85.4438 | rr=1.30 | strategy=SmartMoneyConcepts | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<2.00)
2026-04-21 07:35 | SIGNAL | 1000PEPE/USDT LONG | grade=? conf=95.0 | entry=0.0037-0.0037 sl=0.0036 tp1=0.0038 tp2=0.0039 | rr=1.54 | strategy=SmartMoneyConcepts | regime=UNKNOWN | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(HOURLY_TOTAL_LIMIT total=12/12)
2026-04-21 07:35 | SIGNAL | BNB/USDT LONG | grade=? conf=95.0 | entry=632.6675-634.6849 sl=618.4680 tp1=648.8845 tp2=653.4469 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:35 | SIGNAL | ADA/USDT LONG | grade=? conf=95.0 | entry=0.2483-0.2497 sl=0.2431 tp1=0.2550 tp2=0.2568 | rr=1.30 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.30<1.50)
2026-04-21 07:35 | SIGNAL | SUI/USDT LONG | grade=? conf=95.0 | entry=0.9457-0.9515 sl=0.9258 tp1=0.9713 tp2=0.9767 | rr=1.24 | strategy=PriceAction | regime=BULL_TREND | tech=0 vol=0 flow=0 deriv=0 sent=0 corr=0 → REJECTED(RR_FLOOR rr=1.24<1.50)
